lat,lon,temp-change
-29.689,141.534,0.841
-29.689,141.802,0.84
-29.689,142.07,0.84
-29.689,142.338,0.839
-29.689,142.606,0.838
-29.689,142.874,0.837
-29.689,143.142,0.836
-29.689,143.41,0.842
-29.689,143.678,0.852
-29.689,143.946,0.863
-29.689,144.214,0.873
-29.689,144.483,0.883
-29.689,144.751,0.893
-29.689,145.019,0.904
-29.689,145.287,0.92
-29.689,145.555,0.941
-29.689,145.823,0.961
-29.689,146.091,0.982
-29.689,146.359,1.003
-29.689,146.627,1.024
-29.689,146.895,1.044
-29.689,147.163,1.057
-29.689,147.431,1.064
-29.689,147.699,1.071
-29.689,147.967,1.077
-29.689,148.235,1.084
-29.689,148.503,1.091
-29.689,148.771,1.097
-29.689,149.039,1.103
-29.689,149.308,1.106
-29.689,149.576,1.11
-29.689,149.844,1.114
-29.689,150.112,1.117
-29.689,150.38,1.121
-29.689,150.648,1.125
-29.689,150.916,1.121
-29.689,151.184,1.111
-29.689,151.452,1.1
-29.689,151.72,1.089
-29.689,151.988,1.079
-29.689,152.256,1.068
-29.689,152.524,1.057
-29.689,152.792,1.031
-29.689,153.06,0.987
-29.689,153.328,0.943
-29.689,153.596,0.899
-29.689,153.864,0.855
-29.689,154.133,0.811
-29.689,154.401,0.766
-29.689,154.669,0.736
-29.689,154.937,0.724
-29.689,155.205,0.712
-29.689,155.473,0.7
-29.689,155.741,0.688
-29.378,110.171,0.52
-29.378,110.439,0.526
-29.378,110.707,0.532
-29.378,110.975,0.539
-29.378,111.243,0.545
-29.378,111.512,0.549
-29.378,111.78,0.553
-29.378,112.048,0.556
-29.378,112.316,0.56
-29.378,112.584,0.564
-29.378,112.852,0.568
-29.378,113.12,0.572
-29.378,113.388,0.577
-29.378,113.656,0.582
-29.378,113.924,0.587
-29.378,114.192,0.592
-29.378,114.46,0.596
-29.378,114.728,0.601
-29.378,114.996,0.61
-29.378,115.264,0.655
-29.378,115.532,0.7
-29.378,115.8,0.745
-29.378,116.069,0.791
-29.378,116.337,0.836
-29.378,116.605,0.881
-29.378,116.873,0.925
-29.378,117.141,0.946
-29.378,117.409,0.967
-29.378,117.677,0.988
-29.378,117.945,1.009
-29.378,118.213,1.03
-29.378,118.481,1.051
-29.378,118.749,1.071
-29.378,119.017,1.071
-29.378,119.285,1.07
-29.378,119.553,1.07
-29.378,119.821,1.069
-29.378,120.089,1.069
-29.378,120.357,1.068
-29.378,120.625,1.068
-29.378,120.894,1.069
-29.378,121.162,1.071
-29.378,121.43,1.073
-29.378,121.698,1.074
-29.378,121.966,1.076
-29.378,122.234,1.078
-29.378,122.502,1.079
-29.378,122.77,1.068
-29.378,123.038,1.055
-29.378,123.306,1.043
-29.378,123.574,1.031
-29.378,123.842,1.019
-29.378,124.11,1.007
-29.378,124.378,0.994
-29.378,124.646,0.993
-29.378,124.914,0.993
-29.378,125.182,0.993
-29.378,125.45,0.993
-29.378,125.719,0.993
-29.378,125.987,0.993
-29.378,126.255,0.993
-29.378,126.523,0.996
-29.378,126.791,0.999
-29.378,127.059,1.002
-29.378,127.327,1.006
-29.378,127.595,1.009
-29.378,127.863,1.012
-29.378,128.131,1.015
-29.378,128.399,0.998
-29.378,128.667,0.977
-29.378,128.935,0.957
-29.378,129.203,0.936
-29.378,129.471,0.916
-29.378,129.739,0.895
-29.378,130.007,0.875
-29.378,130.276,0.865
-29.378,130.544,0.857
-29.378,130.812,0.849
-29.378,131.08,0.841
-29.378,131.348,0.833
-29.378,131.616,0.825
-29.378,131.884,0.817
-29.378,132.152,0.805
-29.378,132.42,0.793
-29.378,132.688,0.781
-29.378,132.956,0.768
-29.378,133.224,0.756
-29.378,133.492,0.744
-29.378,133.76,0.731
-29.378,134.028,0.727
-29.378,134.296,0.725
-29.378,134.564,0.724
-29.378,134.832,0.722
-29.378,135.101,0.721
-29.378,135.369,0.719
-29.378,135.637,0.717
-29.378,135.905,0.72
-29.378,136.173,0.725
-29.378,136.441,0.73
-29.378,136.709,0.735
-29.378,136.977,0.74
-29.378,137.245,0.745
-29.378,137.513,0.749
-29.378,137.781,0.757
-29.378,138.049,0.766
-29.378,138.317,0.775
-29.378,138.585,0.785
-29.378,138.853,0.794
-29.378,139.121,0.803
-29.378,139.389,0.812
-29.378,139.657,0.815
-29.378,139.926,0.816
-29.378,140.194,0.816
-29.378,140.462,0.816
-29.378,140.73,0.817
-29.378,140.998,0.817
-29.378,141.266,0.818
-29.378,141.534,0.822
-29.378,141.802,0.829
-29.378,142.07,0.835
-29.378,142.338,0.842
-29.378,142.606,0.848
-29.378,142.874,0.855
-29.378,143.142,0.862
-29.378,143.41,0.87
-29.378,143.678,0.879
-29.378,143.946,0.888
-29.378,144.214,0.897
-29.378,144.483,0.906
-29.378,144.751,0.916
-29.378,145.019,0.925
-29.378,145.287,0.939
-29.378,145.555,0.957
-29.378,145.823,0.975
-29.378,146.091,0.993
-29.378,146.359,1.011
-29.378,146.627,1.029
-29.378,146.895,1.047
-29.378,147.163,1.059
-29.378,147.431,1.065
-29.378,147.699,1.071
-29.378,147.967,1.077
-29.378,148.235,1.083
-29.378,148.503,1.089
-29.378,148.771,1.095
-29.378,149.039,1.098
-29.378,149.308,1.099
-29.378,149.576,1.1
-29.378,149.844,1.101
-29.378,150.112,1.102
-29.378,150.38,1.103
-29.378,150.648,1.104
-29.378,150.916,1.101
-29.378,151.184,1.092
-29.378,151.452,1.084
-29.378,151.72,1.075
-29.378,151.988,1.067
-29.378,152.256,1.058
-29.378,152.524,1.05
-29.378,152.792,1.026
-29.378,153.06,0.985
-29.378,153.328,0.944
-29.378,153.596,0.903
-29.378,153.864,0.861
-29.378,154.133,0.82
-29.378,154.401,0.779
-29.378,154.669,0.749
-29.378,154.937,0.735
-29.378,155.205,0.72
-29.378,155.473,0.705
-29.378,155.741,0.691
-29.067,110.171,0.524
-29.067,110.439,0.531
-29.067,110.707,0.538
-29.067,110.975,0.545
-29.067,111.243,0.551
-29.067,111.512,0.555
-29.067,111.78,0.559
-29.067,112.048,0.563
-29.067,112.316,0.566
-29.067,112.584,0.57
-29.067,112.852,0.574
-29.067,113.12,0.578
-29.067,113.388,0.582
-29.067,113.656,0.587
-29.067,113.924,0.591
-29.067,114.192,0.596
-29.067,114.46,0.601
-29.067,114.728,0.605
-29.067,114.996,0.614
-29.067,115.264,0.662
-29.067,115.532,0.71
-29.067,115.8,0.758
-29.067,116.069,0.807
-29.067,116.337,0.855
-29.067,116.605,0.903
-29.067,116.873,0.95
-29.067,117.141,0.973
-29.067,117.409,0.995
-29.067,117.677,1.018
-29.067,117.945,1.041
-29.067,118.213,1.063
-29.067,118.481,1.086
-29.067,118.749,1.108
-29.067,119.017,1.101
-29.067,119.285,1.095
-29.067,119.553,1.089
-29.067,119.821,1.082
-29.067,120.089,1.076
-29.067,120.357,1.07
-29.067,120.625,1.063
-29.067,120.894,1.066
-29.067,121.162,1.069
-29.067,121.43,1.071
-29.067,121.698,1.074
-29.067,121.966,1.076
-29.067,122.234,1.079
-29.067,122.502,1.082
-29.067,122.77,1.071
-29.067,123.038,1.06
-29.067,123.306,1.049
-29.067,123.574,1.039
-29.067,123.842,1.028
-29.067,124.11,1.017
-29.067,124.378,1.006
-29.067,124.646,1.009
-29.067,124.914,1.013
-29.067,125.182,1.018
-29.067,125.45,1.022
-29.067,125.719,1.027
-29.067,125.987,1.031
-29.067,126.255,1.036
-29.067,126.523,1.032
-29.067,126.791,1.028
-29.067,127.059,1.024
-29.067,127.327,1.02
-29.067,127.595,1.016
-29.067,127.863,1.012
-29.067,128.131,1.008
-29.067,128.399,0.991
-29.067,128.667,0.971
-29.067,128.935,0.952
-29.067,129.203,0.933
-29.067,129.471,0.914
-29.067,129.739,0.894
-29.067,130.007,0.875
-29.067,130.276,0.864
-29.067,130.544,0.855
-29.067,130.812,0.846
-29.067,131.08,0.837
-29.067,131.348,0.828
-29.067,131.616,0.819
-29.067,131.884,0.81
-29.067,132.152,0.798
-29.067,132.42,0.784
-29.067,132.688,0.771
-29.067,132.956,0.758
-29.067,133.224,0.745
-29.067,133.492,0.732
-29.067,133.76,0.719
-29.067,134.028,0.714
-29.067,134.296,0.713
-29.067,134.564,0.711
-29.067,134.832,0.71
-29.067,135.101,0.708
-29.067,135.369,0.707
-29.067,135.637,0.705
-29.067,135.905,0.71
-29.067,136.173,0.717
-29.067,136.441,0.725
-29.067,136.709,0.732
-29.067,136.977,0.739
-29.067,137.245,0.747
-29.067,137.513,0.754
-29.067,137.781,0.763
-29.067,138.049,0.773
-29.067,138.317,0.782
-29.067,138.585,0.792
-29.067,138.853,0.801
-29.067,139.121,0.811
-29.067,139.389,0.821
-29.067,139.657,0.821
-29.067,139.926,0.817
-29.067,140.194,0.812
-29.067,140.462,0.808
-29.067,140.73,0.804
-29.067,140.998,0.8
-29.067,141.266,0.796
-29.067,141.534,0.803
-29.067,141.802,0.817
-29.067,142.07,0.831
-29.067,142.338,0.845
-29.067,142.606,0.859
-29.067,142.874,0.873
-29.067,143.142,0.887
-29.067,143.41,0.897
-29.067,143.678,0.905
-29.067,143.946,0.914
-29.067,144.214,0.922
-29.067,144.483,0.93
-29.067,144.751,0.938
-29.067,145.019,0.946
-29.067,145.287,0.958
-29.067,145.555,0.973
-29.067,145.823,0.989
-29.067,146.091,1.004
-29.067,146.359,1.019
-29.067,146.627,1.035
-29.067,146.895,1.05
-29.067,147.163,1.06
-29.067,147.431,1.065
-29.067,147.699,1.07
-29.067,147.967,1.076
-29.067,148.235,1.081
-29.067,148.503,1.086
-29.067,148.771,1.092
-29.067,149.039,1.093
-29.067,149.308,1.092
-29.067,149.576,1.09
-29.067,149.844,1.089
-29.067,150.112,1.087
-29.067,150.38,1.086
-29.067,150.648,1.084
-29.067,150.916,1.08
-29.067,151.184,1.074
-29.067,151.452,1.068
-29.067,151.72,1.061
-29.067,151.988,1.055
-29.067,152.256,1.049
-29.067,152.524,1.042
-29.067,152.792,1.021
-29.067,153.06,0.983
-29.067,153.328,0.945
-29.067,153.596,0.907
-29.067,153.864,0.868
-29.067,154.133,0.83
-29.067,154.401,0.792
-29.067,154.669,0.762
-29.067,154.937,0.745
-29.067,155.205,0.728
-29.067,155.473,0.711
-29.067,155.741,0.694
-28.756,110.171,0.528
-28.756,110.439,0.536
-28.756,110.707,0.543
-28.756,110.975,0.551
-28.756,111.243,0.558
-28.756,111.512,0.562
-28.756,111.78,0.565
-28.756,112.048,0.569
-28.756,112.316,0.572
-28.756,112.584,0.576
-28.756,112.852,0.579
-28.756,113.12,0.583
-28.756,113.388,0.587
-28.756,113.656,0.592
-28.756,113.924,0.596
-28.756,114.192,0.6
-28.756,114.46,0.605
-28.756,114.728,0.609
-28.756,114.996,0.618
-28.756,115.264,0.669
-28.756,115.532,0.72
-28.756,115.8,0.772
-28.756,116.069,0.823
-28.756,116.337,0.874
-28.756,116.605,0.926
-28.756,116.873,0.976
-28.756,117.141,1.0
-28.756,117.409,1.024
-28.756,117.677,1.048
-28.756,117.945,1.072
-28.756,118.213,1.097
-28.756,118.481,1.121
-28.756,118.749,1.144
-28.756,119.017,1.132
-28.756,119.285,1.12
-28.756,119.553,1.108
-28.756,119.821,1.095
-28.756,120.089,1.083
-28.756,120.357,1.071
-28.756,120.625,1.059
-28.756,120.894,1.062
-28.756,121.162,1.066
-28.756,121.43,1.07
-28.756,121.698,1.073
-28.756,121.966,1.077
-28.756,122.234,1.081
-28.756,122.502,1.084
-28.756,122.77,1.075
-28.756,123.038,1.065
-28.756,123.306,1.056
-28.756,123.574,1.046
-28.756,123.842,1.036
-28.756,124.11,1.027
-28.756,124.378,1.017
-28.756,124.646,1.024
-28.756,124.914,1.033
-28.756,125.182,1.042
-28.756,125.45,1.051
-28.756,125.719,1.06
-28.756,125.987,1.069
-28.756,126.255,1.078
-28.756,126.523,1.069
-28.756,126.791,1.057
-28.756,127.059,1.046
-28.756,127.327,1.035
-28.756,127.595,1.023
-28.756,127.863,1.012
-28.756,128.131,1.001
-28.756,128.399,0.984
-28.756,128.667,0.966
-28.756,128.935,0.947
-28.756,129.203,0.929
-28.756,129.471,0.911
-28.756,129.739,0.893
-28.756,130.007,0.875
-28.756,130.276,0.864
-28.756,130.544,0.854
-28.756,130.812,0.843
-28.756,131.08,0.833
-28.756,131.348,0.823
-28.756,131.616,0.813
-28.756,131.884,0.803
-28.756,132.152,0.79
-28.756,132.42,0.776
-28.756,132.688,0.762
-28.756,132.956,0.748
-28.756,133.224,0.734
-28.756,133.492,0.72
-28.756,133.76,0.706
-28.756,134.028,0.702
-28.756,134.296,0.7
-28.756,134.564,0.699
-28.756,134.832,0.697
-28.756,135.101,0.696
-28.756,135.369,0.694
-28.756,135.637,0.693
-28.756,135.905,0.7
-28.756,136.173,0.71
-28.756,136.441,0.719
-28.756,136.709,0.729
-28.756,136.977,0.739
-28.756,137.245,0.749
-28.756,137.513,0.759
-28.756,137.781,0.769
-28.756,138.049,0.779
-28.756,138.317,0.789
-28.756,138.585,0.799
-28.756,138.853,0.809
-28.756,139.121,0.819
-28.756,139.389,0.829
-28.756,139.657,0.827
-28.756,139.926,0.818
-28.756,140.194,0.809
-28.756,140.462,0.8
-28.756,140.73,0.791
-28.756,140.998,0.783
-28.756,141.266,0.774
-28.756,141.534,0.784
-28.756,141.802,0.806
-28.756,142.07,0.827
-28.756,142.338,0.848
-28.756,142.606,0.87
-28.756,142.874,0.891
-28.756,143.142,0.912
-28.756,143.41,0.925
-28.756,143.678,0.932
-28.756,143.946,0.939
-28.756,144.214,0.946
-28.756,144.483,0.953
-28.756,144.751,0.96
-28.756,145.019,0.967
-28.756,145.287,0.977
-28.756,145.555,0.99
-28.756,145.823,1.002
-28.756,146.091,1.015
-28.756,146.359,1.027
-28.756,146.627,1.04
-28.756,146.895,1.053
-28.756,147.163,1.061
-28.756,147.431,1.065
-28.756,147.699,1.07
-28.756,147.967,1.075
-28.756,148.235,1.079
-28.756,148.503,1.084
-28.756,148.771,1.089
-28.756,149.039,1.089
-28.756,149.308,1.085
-28.756,149.576,1.08
-28.756,149.844,1.076
-28.756,150.112,1.072
-28.756,150.38,1.068
-28.756,150.648,1.064
-28.756,150.916,1.06
-28.756,151.184,1.055
-28.756,151.452,1.051
-28.756,151.72,1.047
-28.756,151.988,1.043
-28.756,152.256,1.039
-28.756,152.524,1.035
-28.756,152.792,1.016
-28.756,153.06,0.981
-28.756,153.328,0.946
-28.756,153.596,0.91
-28.756,153.864,0.875
-28.756,154.133,0.84
-28.756,154.401,0.805
-28.756,154.669,0.776
-28.756,154.937,0.756
-28.756,155.205,0.736
-28.756,155.473,0.716
-28.756,155.741,0.697
-28.446,110.171,0.534
-28.446,110.439,0.541
-28.446,110.707,0.549
-28.446,110.975,0.556
-28.446,111.243,0.563
-28.446,111.512,0.567
-28.446,111.78,0.57
-28.446,112.048,0.574
-28.446,112.316,0.577
-28.446,112.584,0.58
-28.446,112.852,0.584
-28.446,113.12,0.588
-28.446,113.388,0.596
-28.446,113.656,0.604
-28.446,113.924,0.611
-28.446,114.192,0.619
-28.446,114.46,0.627
-28.446,114.728,0.635
-28.446,114.996,0.647
-28.446,115.264,0.696
-28.446,115.532,0.746
-28.446,115.8,0.795
-28.446,116.069,0.845
-28.446,116.337,0.895
-28.446,116.605,0.944
-28.446,116.873,0.992
-28.446,117.141,1.015
-28.446,117.409,1.037
-28.446,117.677,1.059
-28.446,117.945,1.082
-28.446,118.213,1.104
-28.446,118.481,1.126
-28.446,118.749,1.148
-28.446,119.017,1.138
-28.446,119.285,1.127
-28.446,119.553,1.117
-28.446,119.821,1.107
-28.446,120.089,1.096
-28.446,120.357,1.086
-28.446,120.625,1.075
-28.446,120.894,1.078
-28.446,121.162,1.082
-28.446,121.43,1.085
-28.446,121.698,1.088
-28.446,121.966,1.092
-28.446,122.234,1.095
-28.446,122.502,1.098
-28.446,122.77,1.091
-28.446,123.038,1.083
-28.446,123.306,1.074
-28.446,123.574,1.066
-28.446,123.842,1.058
-28.446,124.11,1.05
-28.446,124.378,1.042
-28.446,124.646,1.046
-28.446,124.914,1.051
-28.446,125.182,1.056
-28.446,125.45,1.061
-28.446,125.719,1.066
-28.446,125.987,1.071
-28.446,126.255,1.076
-28.446,126.523,1.067
-28.446,126.791,1.055
-28.446,127.059,1.044
-28.446,127.327,1.033
-28.446,127.595,1.022
-28.446,127.863,1.01
-28.446,128.131,0.999
-28.446,128.399,0.983
-28.446,128.667,0.966
-28.446,128.935,0.949
-28.446,129.203,0.932
-28.446,129.471,0.915
-28.446,129.739,0.898
-28.446,130.007,0.881
-28.446,130.276,0.869
-28.446,130.544,0.858
-28.446,130.812,0.847
-28.446,131.08,0.836
-28.446,131.348,0.824
-28.446,131.616,0.813
-28.446,131.884,0.802
-28.446,132.152,0.787
-28.446,132.42,0.771
-28.446,132.688,0.755
-28.446,132.956,0.74
-28.446,133.224,0.724
-28.446,133.492,0.708
-28.446,133.76,0.692
-28.446,134.028,0.685
-28.446,134.296,0.681
-28.446,134.564,0.678
-28.446,134.832,0.674
-28.446,135.101,0.67
-28.446,135.369,0.666
-28.446,135.637,0.662
-28.446,135.905,0.672
-28.446,136.173,0.688
-28.446,136.441,0.704
-28.446,136.709,0.719
-28.446,136.977,0.735
-28.446,137.245,0.75
-28.446,137.513,0.766
-28.446,137.781,0.775
-28.446,138.049,0.782
-28.446,138.317,0.788
-28.446,138.585,0.795
-28.446,138.853,0.802
-28.446,139.121,0.808
-28.446,139.389,0.815
-28.446,139.657,0.815
-28.446,139.926,0.811
-28.446,140.194,0.808
-28.446,140.462,0.805
-28.446,140.73,0.801
-28.446,140.998,0.798
-28.446,141.266,0.795
-28.446,141.534,0.806
-28.446,141.802,0.825
-28.446,142.07,0.844
-28.446,142.338,0.864
-28.446,142.606,0.883
-28.446,142.874,0.902
-28.446,143.142,0.922
-28.446,143.41,0.935
-28.446,143.678,0.944
-28.446,143.946,0.953
-28.446,144.214,0.963
-28.446,144.483,0.972
-28.446,144.751,0.981
-28.446,145.019,0.991
-28.446,145.287,1.001
-28.446,145.555,1.012
-28.446,145.823,1.024
-28.446,146.091,1.035
-28.446,146.359,1.046
-28.446,146.627,1.057
-28.446,146.895,1.068
-28.446,147.163,1.075
-28.446,147.431,1.077
-28.446,147.699,1.079
-28.446,147.967,1.081
-28.446,148.235,1.083
-28.446,148.503,1.085
-28.446,148.771,1.088
-28.446,149.039,1.086
-28.446,149.308,1.082
-28.446,149.576,1.078
-28.446,149.844,1.074
-28.446,150.112,1.07
-28.446,150.38,1.066
-28.446,150.648,1.062
-28.446,150.916,1.058
-28.446,151.184,1.054
-28.446,151.452,1.05
-28.446,151.72,1.045
-28.446,151.988,1.041
-28.446,152.256,1.037
-28.446,152.524,1.033
-28.446,152.792,1.013
-28.446,153.06,0.974
-28.446,153.328,0.935
-28.446,153.596,0.896
-28.446,153.864,0.857
-28.446,154.133,0.818
-28.446,154.401,0.779
-28.446,154.669,0.749
-28.446,154.937,0.732
-28.446,155.205,0.716
-28.446,155.473,0.699
-28.446,155.741,0.682
-28.135,110.171,0.539
-28.135,110.439,0.547
-28.135,110.707,0.554
-28.135,110.975,0.562
-28.135,111.243,0.569
-28.135,111.512,0.572
-28.135,111.78,0.575
-28.135,112.048,0.579
-28.135,112.316,0.582
-28.135,112.584,0.585
-28.135,112.852,0.588
-28.135,113.12,0.592
-28.135,113.388,0.604
-28.135,113.656,0.615
-28.135,113.924,0.627
-28.135,114.192,0.639
-28.135,114.46,0.65
-28.135,114.728,0.662
-28.135,114.996,0.676
-28.135,115.264,0.724
-28.135,115.532,0.772
-28.135,115.8,0.82
-28.135,116.069,0.867
-28.135,116.337,0.915
-28.135,116.605,0.963
-28.135,116.873,1.009
-28.135,117.141,1.03
-28.135,117.409,1.05
-28.135,117.677,1.07
-28.135,117.945,1.091
-28.135,118.213,1.111
-28.135,118.481,1.132
-28.135,118.749,1.151
-28.135,119.017,1.143
-28.135,119.285,1.134
-28.135,119.553,1.126
-28.135,119.821,1.118
-28.135,120.089,1.109
-28.135,120.357,1.101
-28.135,120.625,1.092
-28.135,120.894,1.095
-28.135,121.162,1.098
-28.135,121.43,1.101
-28.135,121.698,1.104
-28.135,121.966,1.107
-28.135,122.234,1.11
-28.135,122.502,1.113
-28.135,122.77,1.107
-28.135,123.038,1.1
-28.135,123.306,1.094
-28.135,123.574,1.087
-28.135,123.842,1.081
-28.135,124.11,1.074
-28.135,124.378,1.068
-28.135,124.646,1.068
-28.135,124.914,1.069
-28.135,125.182,1.07
-28.135,125.45,1.071
-28.135,125.719,1.072
-28.135,125.987,1.072
-28.135,126.255,1.073
-28.135,126.523,1.064
-28.135,126.791,1.053
-28.135,127.059,1.042
-28.135,127.327,1.03
-28.135,127.595,1.019
-28.135,127.863,1.008
-28.135,128.131,0.997
-28.135,128.399,0.982
-28.135,128.667,0.966
-28.135,128.935,0.951
-28.135,129.203,0.935
-28.135,129.471,0.919
-28.135,129.739,0.903
-28.135,130.007,0.888
-28.135,130.276,0.875
-28.135,130.544,0.862
-28.135,130.812,0.85
-28.135,131.08,0.838
-28.135,131.348,0.826
-28.135,131.616,0.813
-28.135,131.884,0.801
-28.135,132.152,0.785
-28.135,132.42,0.767
-28.135,132.688,0.749
-28.135,132.956,0.731
-28.135,133.224,0.713
-28.135,133.492,0.696
-28.135,133.76,0.678
-28.135,134.028,0.669
-28.135,134.296,0.662
-28.135,134.564,0.656
-28.135,134.832,0.65
-28.135,135.101,0.643
-28.135,135.369,0.637
-28.135,135.637,0.631
-28.135,135.905,0.645
-28.135,136.173,0.666
-28.135,136.441,0.687
-28.135,136.709,0.709
-28.135,136.977,0.73
-28.135,137.245,0.752
-28.135,137.513,0.773
-28.135,137.781,0.781
-28.135,138.049,0.784
-28.135,138.317,0.788
-28.135,138.585,0.791
-28.135,138.853,0.794
-28.135,139.121,0.797
-28.135,139.389,0.8
-28.135,139.657,0.803
-28.135,139.926,0.805
-28.135,140.194,0.807
-28.135,140.462,0.81
-28.135,140.73,0.812
-28.135,140.998,0.814
-28.135,141.266,0.817
-28.135,141.534,0.829
-28.135,141.802,0.846
-28.135,142.07,0.863
-28.135,142.338,0.879
-28.135,142.606,0.896
-28.135,142.874,0.913
-28.135,143.142,0.93
-28.135,143.41,0.944
-28.135,143.678,0.956
-28.135,143.946,0.968
-28.135,144.214,0.979
-28.135,144.483,0.991
-28.135,144.751,1.003
-28.135,145.019,1.015
-28.135,145.287,1.025
-28.135,145.555,1.035
-28.135,145.823,1.045
-28.135,146.091,1.055
-28.135,146.359,1.065
-28.135,146.627,1.075
-28.135,146.895,1.084
-28.135,147.163,1.089
-28.135,147.431,1.088
-28.135,147.699,1.088
-28.135,147.967,1.088
-28.135,148.235,1.087
-28.135,148.503,1.087
-28.135,148.771,1.086
-28.135,149.039,1.084
-28.135,149.308,1.08
-28.135,149.576,1.076
-28.135,149.844,1.072
-28.135,150.112,1.069
-28.135,150.38,1.065
-28.135,150.648,1.061
-28.135,150.916,1.057
-28.135,151.184,1.052
-28.135,151.452,1.048
-28.135,151.72,1.044
-28.135,151.988,1.039
-28.135,152.256,1.035
-28.135,152.524,1.031
-28.135,152.792,1.009
-28.135,153.06,0.966
-28.135,153.328,0.923
-28.135,153.596,0.881
-28.135,153.864,0.838
-28.135,154.133,0.795
-28.135,154.401,0.752
-28.135,154.669,0.722
-28.135,154.937,0.708
-28.135,155.205,0.694
-28.135,155.473,0.681
-28.135,155.741,0.667
-27.824,110.171,0.545
-27.824,110.439,0.552
-27.824,110.707,0.56
-27.824,110.975,0.567
-27.824,111.243,0.574
-27.824,111.512,0.577
-27.824,111.78,0.58
-27.824,112.048,0.583
-27.824,112.316,0.586
-27.824,112.584,0.589
-27.824,112.852,0.592
-27.824,113.12,0.597
-27.824,113.388,0.612
-27.824,113.656,0.627
-27.824,113.924,0.643
-27.824,114.192,0.658
-27.824,114.46,0.673
-27.824,114.728,0.688
-27.824,114.996,0.706
-27.824,115.264,0.752
-27.824,115.532,0.798
-27.824,115.8,0.844
-27.824,116.069,0.89
-27.824,116.337,0.935
-27.824,116.605,0.981
-27.824,116.873,1.026
-27.824,117.141,1.044
-27.824,117.409,1.063
-27.824,117.677,1.081
-27.824,117.945,1.1
-27.824,118.213,1.118
-27.824,118.481,1.137
-27.824,118.749,1.154
-27.824,119.017,1.148
-27.824,119.285,1.141
-27.824,119.553,1.135
-27.824,119.821,1.129
-27.824,120.089,1.122
-27.824,120.357,1.116
-27.824,120.625,1.109
-27.824,120.894,1.112
-27.824,121.162,1.114
-27.824,121.43,1.117
-27.824,121.698,1.119
-27.824,121.966,1.122
-27.824,122.234,1.124
-27.824,122.502,1.127
-27.824,122.77,1.122
-27.824,123.038,1.118
-27.824,123.306,1.113
-27.824,123.574,1.108
-27.824,123.842,1.103
-27.824,124.11,1.098
-27.824,124.378,1.093
-27.824,124.646,1.09
-27.824,124.914,1.086
-27.824,125.182,1.083
-27.824,125.45,1.08
-27.824,125.719,1.077
-27.824,125.987,1.074
-27.824,126.255,1.071
-27.824,126.523,1.061
-27.824,126.791,1.05
-27.824,127.059,1.039
-27.824,127.327,1.028
-27.824,127.595,1.017
-27.824,127.863,1.007
-27.824,128.131,0.996
-27.824,128.399,0.982
-27.824,128.667,0.967
-27.824,128.935,0.952
-27.824,129.203,0.938
-27.824,129.471,0.923
-27.824,129.739,0.908
-27.824,130.007,0.894
-27.824,130.276,0.88
-27.824,130.544,0.867
-27.824,130.812,0.854
-27.824,131.08,0.84
-27.824,131.348,0.827
-27.824,131.616,0.814
-27.824,131.884,0.8
-27.824,132.152,0.782
-27.824,132.42,0.762
-27.824,132.688,0.742
-27.824,132.956,0.723
-27.824,133.224,0.703
-27.824,133.492,0.683
-27.824,133.76,0.664
-27.824,134.028,0.652
-27.824,134.296,0.643
-27.824,134.564,0.634
-27.824,134.832,0.626
-27.824,135.101,0.617
-27.824,135.369,0.608
-27.824,135.637,0.599
-27.824,135.905,0.617
-27.824,136.173,0.644
-27.824,136.441,0.671
-27.824,136.709,0.698
-27.824,136.977,0.726
-27.824,137.245,0.753
-27.824,137.513,0.78
-27.824,137.781,0.788
-27.824,138.049,0.787
-27.824,138.317,0.787
-27.824,138.585,0.786
-27.824,138.853,0.786
-27.824,139.121,0.785
-27.824,139.389,0.785
-27.824,139.657,0.79
-27.824,139.926,0.798
-27.824,140.194,0.806
-27.824,140.462,0.815
-27.824,140.73,0.823
-27.824,140.998,0.831
-27.824,141.266,0.839
-27.824,141.534,0.851
-27.824,141.802,0.866
-27.824,142.07,0.881
-27.824,142.338,0.895
-27.824,142.606,0.91
-27.824,142.874,0.925
-27.824,143.142,0.939
-27.824,143.41,0.954
-27.824,143.678,0.968
-27.824,143.946,0.982
-27.824,144.214,0.996
-27.824,144.483,1.01
-27.824,144.751,1.024
-27.824,145.019,1.038
-27.824,145.287,1.049
-27.824,145.555,1.058
-27.824,145.823,1.066
-27.824,146.091,1.075
-27.824,146.359,1.083
-27.824,146.627,1.092
-27.824,146.895,1.101
-27.824,147.163,1.103
-27.824,147.431,1.1
-27.824,147.699,1.097
-27.824,147.967,1.094
-27.824,148.235,1.091
-27.824,148.503,1.088
-27.824,148.771,1.085
-27.824,149.039,1.082
-27.824,149.308,1.078
-27.824,149.576,1.074
-27.824,149.844,1.071
-27.824,150.112,1.067
-27.824,150.38,1.063
-27.824,150.648,1.059
-27.824,150.916,1.055
-27.824,151.184,1.051
-27.824,151.452,1.047
-27.824,151.72,1.042
-27.824,151.988,1.038
-27.824,152.256,1.033
-27.824,152.524,1.029
-27.824,152.792,1.005
-27.824,153.06,0.959
-27.824,153.328,0.912
-27.824,153.596,0.866
-27.824,153.864,0.819
-27.824,154.133,0.772
-27.824,154.401,0.726
-27.824,154.669,0.694
