Site Name,Lat,Lon,Model,Experiment,Year,Avg Ann CFFDI,DPY_HI,DPY_VH,"DPY_SEV",DPY_EXT,DPY_CAT,DPY_GE_HI,DPY_GE_VH,DPY_GE_SEV,DPY_GE_EXT
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2030,3089.55,56.47,21.97,2.27,0.1,0,80.81,24.34,2.37,0.1
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2050,3224.59,60.1,23.5,2.4,0.1,0,86.1,26,2.5,0.1
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2070,3276.64,60,24.4,2.57,0.1,0,87.07,27.07,2.67,0.1
Adelaide,-34.92,138.62,CESM1-CAM5,rcp45,2090,3395.28,62.07,26,2.87,0.13,0,91.07,29,3,0.13
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2030,3067.55,56.03,21.93,2.1,0.1,0,80.16,24.13,2.2,0.1
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2050,3373.06,62.47,24.87,2.83,0.1,0,90.27,27.8,2.93,0.1
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2070,3535.43,64.2,28.07,3.37,0.37,0,96.01,31.81,3.74,0.37
Adelaide,-34.92,138.62,CESM1-CAM5,rcp85,2090,3835.31,70.97,30.67,4.27,0.57,0.03,106.51,35.54,4.87,0.6
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2030,3885.64,75.17,29.6,3.47,0.3,0,108.54,33.37,3.77,0.3
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2050,3410.18,63.07,24.07,2.63,0.13,0,89.9,26.83,2.76,0.13
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2070,3817.06,73.3,29.2,3.6,0.2,0,106.3,33,3.8,0.2
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp45,2090,3373.35,62.4,23.83,2.6,0.1,0,88.93,26.53,2.7,0.1
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2030,3334.71,62.2,23.07,2.3,0.1,0,87.67,25.47,2.4,0.1
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2050,3646.23,68.47,27.8,3.1,0.27,0,99.64,31.17,3.37,0.27
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2070,3855.3,72.2,29.83,3.7,0.23,0,105.96,33.76,3.93,0.23
Adelaide,-34.92,138.62,GFDL-ESM2M,rcp85,2090,4464.98,88.3,35.43,5.43,0.7,0,129.86,41.56,6.13,0.7
Adelaide,-34.92,138.62,MIROC5,rcp45,2030,3033.36,56.4,21.83,1.9,0.1,0,80.23,23.83,2,0.1
Adelaide,-34.92,138.62,MIROC5,rcp45,2050,3015.08,56.2,21.6,2.03,0.07,0,79.9,23.7,2.1,0.07
Adelaide,-34.92,138.62,MIROC5,rcp45,2070,3050.83,56.63,22.3,2.1,0.1,0,81.13,24.5,2.2,0.1
Adelaide,-34.92,138.62,MIROC5,rcp45,2090,3126.1,58.03,23.23,2.23,0.1,0,83.59,25.56,2.33,0.1
Adelaide,-34.92,138.62,MIROC5,rcp85,2030,2985.28,55.37,20.97,1.93,0.07,0,78.34,22.97,2,0.07
Adelaide,-34.92,138.62,MIROC5,rcp85,2050,3083.34,57.5,22.6,2.1,0.1,0,82.3,24.8,2.2,0.1
Adelaide,-34.92,138.62,MIROC5,rcp85,2070,3088.01,57.13,22.93,2.23,0.1,0,82.39,25.26,2.33,0.1
Adelaide,-34.92,138.62,MIROC5,rcp85,2090,3085.11,56.1,23.67,2.3,0.1,0,82.17,26.07,2.4,0.1
Adelaide,-34.92,138.62,OBS,historical,1995,2942.49,54.2,19.93,1.7,0.03,0,75.86,21.66,1.73,0.03
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2030,1474.66,14.53,2.4,0.27,0.03,0,17.23,2.7,0.3,0.03
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2050,1610.59,19.5,2.63,0.33,0.07,0,22.53,3.03,0.4,0.07
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2070,1767.71,23.8,3.23,0.37,0.07,0,27.47,3.67,0.44,0.07
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp45,2090,1774.35,23.93,3.33,0.47,0.07,0,27.8,3.87,0.54,0.07
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2030,1579.56,18.6,2.63,0.37,0.03,0,21.63,3.03,0.4,0.03
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2050,1974.22,30.53,3.87,0.57,0.07,0,35.04,4.51,0.64,0.07
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2070,1974.22,30.53,3.87,0.57,0.07,0,35.04,4.51,0.64,0.07
Albany-AP,-34.94,117.8,CESM1-CAM5,rcp85,2090,2027.11,30,4,0.53,0.1,0,34.63,4.63,0.63,0.1
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2030,2046.38,31.07,4.17,0.53,0.03,0,35.8,4.73,0.56,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2050,1760.26,18.6,2.87,0.33,0.03,0,21.83,3.23,0.36,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2070,2012.61,27.9,3.4,0.4,0.03,0,31.73,3.83,0.43,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp45,2090,1764.51,17.6,2.83,0.33,0,0,20.76,3.16,0.33,0
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2030,1705.88,19.1,2.8,0.33,0.03,0,22.26,3.16,0.36,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2050,2081.74,29.47,3.57,0.5,0.03,0,33.57,4.1,0.53,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2070,2081.74,29.47,3.57,0.5,0.03,0,33.57,4.1,0.53,0.03
Albany-AP,-34.94,117.8,GFDL-ESM2M,rcp85,2090,2552.79,43.37,5.17,0.7,0.03,0.03,49.3,5.93,0.76,0.06
Albany-AP,-34.94,117.8,MIROC5,rcp45,2030,1540.74,16.73,2.57,0.33,0.03,0,19.66,2.93,0.36,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp45,2050,1569.28,18.13,2.7,0.37,0.03,0,21.23,3.1,0.4,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp45,2070,1571.37,18.5,2.73,0.33,0.03,0,21.59,3.09,0.36,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp45,2090,1585.4,18.6,2.8,0.37,0.03,0,21.8,3.2,0.4,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp85,2030,1533.36,16.3,2.4,0.33,0.03,0,19.06,2.76,0.36,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp85,2050,1616.37,18.8,2.77,0.4,0.03,0,22,3.2,0.43,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp85,2070,1616.37,18.8,2.77,0.4,0.03,0,22,3.2,0.43,0.03
Albany-AP,-34.94,117.8,MIROC5,rcp85,2090,1788.71,23.83,3.33,0.4,0.07,0,27.63,3.8,0.47,0.07
Albany-AP,-34.94,117.8,OBS,historical,1995,1463.28,14.03,2.33,0.27,0.03,0,16.66,2.63,0.3,0.03
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2030,8885.23,113.7,134.5,24.3,1.53,0.13,274.16,160.46,25.96,1.66
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2050,9416.91,107.03,136.67,32.3,2.5,0.2,278.7,171.67,35,2.7
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2070,9377.15,109.17,137.5,30.97,2.13,0.2,279.97,170.8,33.3,2.33
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp45,2090,9580.31,106.87,139.2,33.73,2.43,0.23,282.46,175.59,36.39,2.66
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2030,9036.69,108.67,136.47,26.37,1.8,0.2,273.51,164.84,28.37,2
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2050,9995.54,107.87,143.87,37.13,3.3,0.27,292.44,184.57,40.7,3.57
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2070,10065.11,105,140.83,38.9,4.17,0.3,289.2,184.2,43.37,4.47
Alice-Springs,-23.8,133.89,CESM1-CAM5,rcp85,2090,10516.66,101.83,142.13,45.1,5.6,0.47,295.13,193.3,51.17,6.07
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2030,11150.53,105.03,154.17,48.33,5.83,0.57,313.93,208.9,54.73,6.4
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2050,9940.35,111.63,148.4,34.03,3.1,0.27,297.43,185.8,37.4,3.37
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2070,11636.3,100.13,154.63,56,7.1,0.67,318.53,218.4,63.77,7.77
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp45,2090,10120.35,109.6,153.97,34.3,2.97,0.27,301.11,191.51,37.54,3.24
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2030,10374.72,105.93,152.77,38.3,4.03,0.37,301.4,195.47,42.7,4.4
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2050,11375.44,97.27,150.9,54.03,6.97,0.67,309.84,212.57,61.67,7.64
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2070,11439.45,97.1,158.7,51.5,6.53,0.63,314.46,217.36,58.66,7.16
Alice-Springs,-23.8,133.89,GFDL-ESM2M,rcp85,2090,12753.06,85.87,161.7,68.9,10.3,1.47,328.24,242.37,80.67,11.77
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2030,8948.65,110.43,136.27,24.37,1.73,0.2,273,162.57,26.3,1.93
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2050,8870.68,110.97,132.13,25.33,1.77,0.27,270.47,159.5,27.37,2.04
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2070,9029.12,112.3,135.3,26.13,1.9,0.2,275.83,163.53,28.23,2.1
Alice-Springs,-23.8,133.89,MIROC5,rcp45,2090,9353.35,109,139.07,29.83,2.23,0.27,280.4,171.4,32.33,2.5
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2030,9032.92,109.83,134.1,27.4,1.77,0.27,273.37,163.54,29.44,2.04
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2050,9277.6,109.83,137.13,29.4,2.3,0.27,278.93,169.1,31.97,2.57
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2070,9102.19,109.63,136.6,27.3,1.93,0.23,275.69,166.06,29.46,2.16
Alice-Springs,-23.8,133.89,MIROC5,rcp85,2090,9199.33,109.5,136.93,28.6,2.27,0.2,277.5,168,31.07,2.47
Alice-Springs,-23.8,133.89,OBS,historical,1995,8885.69,111.63,133.17,22.87,1.4,0.1,269.17,157.54,24.37,1.5
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2030,3065.19,71.4,13.63,1.33,0.13,0,86.49,15.09,1.46,0.13
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2050,3259.09,80.33,15.37,1.6,0.2,0,97.5,17.17,1.8,0.2
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2070,3198.24,78.23,14.93,1.57,0.23,0,94.96,16.73,1.8,0.23
Amberley,-27.63,152.71,CESM1-CAM5,rcp45,2090,3371.92,85.13,16.3,1.97,0.27,0,103.67,18.54,2.24,0.27
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2030,3221.8,79.2,14.77,1.6,0.23,0.03,95.83,16.63,1.86,0.26
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2050,3521.53,92.57,17.47,2.17,0.23,0.07,112.51,19.94,2.47,0.3
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2070,3811.26,102.9,20.1,2.83,0.43,0.07,126.33,23.43,3.33,0.5
Amberley,-27.63,152.71,CESM1-CAM5,rcp85,2090,3845.35,101.57,22,3.13,0.47,0.1,127.27,25.7,3.7,0.57
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2030,3743.96,100.53,19.1,2.17,0.3,0.03,122.13,21.6,2.5,0.33
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2050,3633.09,95.93,18.23,2.13,0.27,0,116.56,20.63,2.4,0.27
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2070,4152.51,119,22.33,2.93,0.37,0.03,144.66,25.66,3.33,0.4
Amberley,-27.63,152.71,GFDL-ESM2M,rcp45,2090,3898.69,106.77,20.57,2.43,0.33,0.03,130.13,23.36,2.79,0.36
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2030,3888.18,105.5,20.57,2.47,0.4,0.03,128.97,23.47,2.9,0.43
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2050,4179.69,117.8,23.4,3.3,0.5,0.07,145.07,27.27,3.87,0.57
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2070,4385.77,122.27,26.43,3.63,0.63,0.13,153.09,30.82,4.39,0.76
Amberley,-27.63,152.71,GFDL-ESM2M,rcp85,2090,4755.54,135.7,31.53,4.13,0.87,0.13,172.36,36.66,5.13,1
Amberley,-27.63,152.71,MIROC5,rcp45,2030,3179.16,77.07,14.27,1.7,0.2,0.03,93.27,16.2,1.93,0.23
Amberley,-27.63,152.71,MIROC5,rcp45,2050,3284.25,81.6,15.13,1.6,0.23,0,98.56,16.96,1.83,0.23
Amberley,-27.63,152.71,MIROC5,rcp45,2070,3251.5,79.83,14.93,1.7,0.17,0,96.63,16.8,1.87,0.17
Amberley,-27.63,152.71,MIROC5,rcp45,2090,3390.88,86.03,16.33,1.77,0.27,0.03,104.43,18.4,2.07,0.3
Amberley,-27.63,152.71,MIROC5,rcp85,2030,3472.65,89.73,16.5,2,0.2,0.03,108.46,18.73,2.23,0.23
Amberley,-27.63,152.71,MIROC5,rcp85,2050,3572.67,92.7,18.27,2.3,0.27,0.03,113.57,20.87,2.6,0.3
Amberley,-27.63,152.71,MIROC5,rcp85,2070,3568.26,92.37,17.87,2.1,0.27,0.03,112.64,20.27,2.4,0.3
Amberley,-27.63,152.71,MIROC5,rcp85,2090,3419.24,86.07,16.8,2.07,0.27,0.03,105.24,19.17,2.37,0.3
Amberley,-27.63,152.71,OBS,historical,1995,3114,71.53,13.13,1.33,0.1,0,86.09,14.56,1.43,0.1
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2030,1960.14,20,4.9,0.67,0,0,25.57,5.57,0.67,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2050,2100.1,23.47,5.17,0.77,0,0,29.41,5.94,0.77,0
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2070,2048.93,22.1,5.03,0.77,0.03,0,27.93,5.83,0.8,0.03
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp45,2090,2179.18,25.2,5.7,0.9,0.03,0,31.83,6.63,0.93,0.03
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2030,2074.93,22.67,4.93,0.73,0.03,0,28.36,5.69,0.76,0.03
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2050,2299.65,28.9,5.83,0.87,0.07,0,35.67,6.77,0.94,0.07
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2070,2529.22,36.3,7.7,1.03,0.23,0,45.26,8.96,1.26,0.23
Brisbane-AP,-27.39,153.13,CESM1-CAM5,rcp85,2090,2539.75,37.77,7.7,1.4,0.2,0,47.07,9.3,1.6,0.2
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2030,2523.96,33.73,6.87,1,0.03,0,41.63,7.9,1.03,0.03
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2050,2428.89,31.63,6.7,0.9,0,0,39.23,7.6,0.9,0
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2070,2823.34,44.7,8.27,1.13,0.13,0,54.23,9.53,1.26,0.13
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp45,2090,2636.39,36.73,7.67,1.03,0.13,0,45.56,8.83,1.16,0.13
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2030,2636.43,37.33,7.7,1.17,0.1,0,46.3,8.97,1.27,0.1
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2050,2834.92,45.63,8.53,1.37,0.17,0,55.7,10.07,1.54,0.17
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2070,3021.26,52.73,10.3,1.53,0.3,0,64.86,12.13,1.83,0.3
Brisbane-AP,-27.39,153.13,GFDL-ESM2M,rcp85,2090,3327.87,70.27,12.1,1.73,0.27,0.03,84.4,14.13,2.03,0.3
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2030,2032.62,22,4.93,0.67,0.07,0,27.67,5.67,0.74,0.07
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2050,2119.25,24.4,5.3,0.7,0.03,0,30.43,6.03,0.73,0.03
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2070,2089.2,22.97,5.2,0.7,0.03,0,28.9,5.93,0.73,0.03
Brisbane-AP,-27.39,153.13,MIROC5,rcp45,2090,2190.91,24.87,5.6,0.7,0.07,0,31.24,6.37,0.77,0.07
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2030,2262.98,27.47,5.47,0.8,0.07,0,33.81,6.34,0.87,0.07
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2050,2341.17,30.83,5.93,0.97,0.13,0,37.86,7.03,1.1,0.13
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2070,2332.37,29.47,6.4,0.83,0.07,0,36.77,7.3,0.9,0.07
Brisbane-AP,-27.39,153.13,MIROC5,rcp85,2090,2207.92,26.97,5.97,0.83,0.07,0,33.84,6.87,0.9,0.07
Brisbane-AP,-27.39,153.13,OBS,historical,1995,2016.82,20.03,4.7,0.6,0,0,25.33,5.3,0.6,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2030,4220.78,78.7,46.77,1.53,0,0,127,48.3,1.53,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2050,4373.73,80.17,48.4,1.9,0,0,130.47,50.3,1.9,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2070,4467.99,79.1,52.3,1.97,0,0,133.37,54.27,1.97,0
Broome,-17.95,122.23,CESM1-CAM5,rcp45,2090,4443.31,79.33,50.83,2.23,0,0,132.39,53.06,2.23,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2030,4323.12,79.33,48.2,1.73,0,0,129.26,49.93,1.73,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2050,4688.46,82.4,56.1,2.5,0,0,141,58.6,2.5,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2070,4712.3,78.8,57.27,3.17,0,0,139.24,60.44,3.17,0
Broome,-17.95,122.23,CESM1-CAM5,rcp85,2090,4915.46,78.37,61.87,4.17,0.03,0,144.44,66.07,4.2,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2030,5107.3,89.07,66.3,2.4,0.03,0,157.8,68.73,2.43,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2050,4926.95,82.87,64.53,2.23,0.03,0,149.66,66.79,2.26,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2070,5205.06,86.13,69.73,2.7,0.03,0,158.59,72.46,2.73,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp45,2090,4927.45,78.67,67.27,2.43,0.03,0,148.4,69.73,2.46,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2030,4843.8,82.7,61.67,2.1,0.03,0,146.5,63.8,2.13,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2050,5091.14,87.77,65.3,2.73,0.03,0,155.83,68.06,2.76,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2070,5291.79,79.57,75.53,3.53,0.03,0,158.66,79.09,3.56,0.03
Broome,-17.95,122.23,GFDL-ESM2M,rcp85,2090,5704.32,84.9,80.93,5.83,0.07,0,171.73,86.83,5.9,0.07
Broome,-17.95,122.23,MIROC5,rcp45,2030,4422.29,79.13,50.67,2,0,0,131.8,52.67,2,0
Broome,-17.95,122.23,MIROC5,rcp45,2050,4428.46,78.93,50.97,2.13,0,0,132.03,53.1,2.13,0
Broome,-17.95,122.23,MIROC5,rcp45,2070,4514.48,77,55.13,2.1,0,0,134.23,57.23,2.1,0
Broome,-17.95,122.23,MIROC5,rcp45,2090,4594.48,78.33,55.77,2.57,0,0,136.67,58.34,2.57,0
Broome,-17.95,122.23,MIROC5,rcp85,2030,4364.37,79.43,49.13,1.97,0,0,130.53,51.1,1.97,0
Broome,-17.95,122.23,MIROC5,rcp85,2050,4579.96,80.5,53.87,2.53,0,0,136.9,56.4,2.53,0
Broome,-17.95,122.23,MIROC5,rcp85,2070,4593.09,76.53,56.4,2.57,0,0,135.5,58.97,2.57,0
Broome,-17.95,122.23,MIROC5,rcp85,2090,4632.93,74.63,58.33,2.97,0.03,0,135.96,61.33,3,0.03
Broome,-17.95,122.23,OBS,historical,1995,4352.56,82.27,45.9,1.47,0,0,129.64,47.37,1.47,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2030,1734.86,24,1.1,0,0,0,25.1,1.1,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2050,1790.48,26.43,1.17,0,0,0,27.6,1.17,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2070,1723.55,24.1,1.13,0,0,0,25.23,1.13,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp45,2090,1757.45,25.7,1.13,0,0,0,26.83,1.13,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2030,1732.23,24.6,1.13,0,0,0,25.73,1.13,0,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2050,1894.4,30.53,1.27,0.03,0,0,31.83,1.3,0.03,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2070,1876.66,31.87,1.3,0.03,0,0,33.2,1.33,0.03,0
Cairns,-16.87,145.75,CESM1-CAM5,rcp85,2090,1906.25,33.27,1.5,0.03,0,0,34.8,1.53,0.03,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2030,1900.55,29.27,1.13,0,0,0,30.4,1.13,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2050,1900.88,29.53,1.17,0,0,0,30.7,1.17,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2070,2108.65,35.97,1.4,0,0,0,37.37,1.4,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp45,2090,1836.03,27.63,1.17,0.03,0,0,28.83,1.2,0.03,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2030,1948.38,31.2,1.23,0,0,0,32.43,1.23,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2050,2044.56,34.6,1.37,0,0,0,35.97,1.37,0,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2070,1890.78,32.43,1.4,0.03,0,0,33.86,1.43,0.03,0
Cairns,-16.87,145.75,GFDL-ESM2M,rcp85,2090,2053.95,38.03,1.73,0.03,0,0,39.79,1.76,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp45,2030,1805.35,26.73,1.07,0.03,0,0,27.83,1.1,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp45,2050,1773.64,26,1.1,0.03,0,0,27.13,1.13,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp45,2070,1806,27.2,1.13,0.03,0,0,28.36,1.16,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp45,2090,1912.95,31.37,1.27,0.03,0,0,32.67,1.3,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2030,1858.19,28.8,1.1,0.03,0,0,29.93,1.13,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2050,1889.11,30.6,1.37,0.03,0,0,32,1.4,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2070,1928.18,32.03,1.37,0.03,0,0,33.43,1.4,0.03,0
Cairns,-16.87,145.75,MIROC5,rcp85,2090,1926.55,32.8,1.57,0.03,0,0,34.4,1.6,0.03,0
Cairns,-16.87,145.75,OBS,historical,1995,1745.16,22.43,1,0,0,0,23.43,1,0,0
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2030,2704.06,45.77,18.5,1.9,0.2,0.03,66.4,20.63,2.13,0.23
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2050,2947.78,51.4,21.23,2.17,0.17,0.1,75.07,23.67,2.44,0.27
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2070,3008.64,51.87,21.97,2.27,0.17,0.1,76.38,24.51,2.54,0.27
Canberra,-35.3,149.2,CESM1-CAM5,rcp45,2090,3138.18,54,23.7,2.57,0.33,0.1,80.7,26.7,3,0.43
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2030,2859.74,49.53,19.93,2.13,0.2,0.03,71.82,22.29,2.36,0.23
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2050,3081.01,53.03,22.93,2.33,0.23,0.1,78.62,25.59,2.66,0.33
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2070,3331.35,57.77,25.43,3.13,0.4,0.1,86.83,29.06,3.63,0.5
Canberra,-35.3,149.2,CESM1-CAM5,rcp85,2090,3804.3,65.03,30.8,4.87,0.6,0.23,101.53,36.5,5.7,0.83
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2030,3433.41,63.5,25,2.83,0.33,0.1,91.76,28.26,3.26,0.43
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2050,2993.3,50.47,21.17,2.23,0.23,0.1,74.2,23.73,2.56,0.33
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2070,3790.16,72.3,29.43,3.53,0.47,0.1,105.83,33.53,4.1,0.57
Canberra,-35.3,149.2,GFDL-ESM2M,rcp45,2090,3229.22,59.4,22.67,2.3,0.27,0.1,84.74,25.34,2.67,0.37
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2030,3025.61,53.57,19.63,2,0.23,0.07,75.5,21.93,2.3,0.3
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2050,3393.49,61.77,25.37,2.77,0.4,0.1,90.41,28.64,3.27,0.5
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2070,3704.32,70.17,27.67,3.33,0.47,0.1,101.74,31.57,3.9,0.57
Canberra,-35.3,149.2,GFDL-ESM2M,rcp85,2090,4595.75,87.3,40.03,5.87,1.03,0.23,134.46,47.16,7.13,1.26
Canberra,-35.3,149.2,MIROC5,rcp45,2030,2737.64,48.53,18.5,1.7,0.17,0.07,68.97,20.44,1.94,0.24
Canberra,-35.3,149.2,MIROC5,rcp45,2050,2754.37,48.67,18.83,1.77,0.13,0.07,69.47,20.8,1.97,0.2
Canberra,-35.3,149.2,MIROC5,rcp45,2070,2740.45,47.77,19.23,1.87,0.23,0.03,69.13,21.36,2.13,0.26
Canberra,-35.3,149.2,MIROC5,rcp45,2090,2963.92,52.63,21.77,2.17,0.2,0.1,76.87,24.24,2.47,0.3
Canberra,-35.3,149.2,MIROC5,rcp85,2030,2748.67,47.5,18.73,1.73,0.17,0.07,68.2,20.7,1.97,0.24
Canberra,-35.3,149.2,MIROC5,rcp85,2050,2784.63,47.9,19.4,1.9,0.2,0.07,69.47,21.57,2.17,0.27
Canberra,-35.3,149.2,MIROC5,rcp85,2070,2852.81,49.6,20.43,2.03,0.2,0.1,72.36,22.76,2.33,0.3
